,Date,XIC,XFN
1218,2006-02-02,-0.001856827,0.002519993
1219,2006-02-03,-0.000797403,-0.001258706
1220,2006-02-06,0.0097851,0.006071577
1221,2006-02-07,-0.018995476,-0.001462779
1222,2006-02-08,-0.009702259,-0.008606616
1223,2006-02-09,0,0.008188982
1224,2006-02-10,-0.004070059,0.011642027
1225,2006-02-13,-0.016173548,-0.003312637
1226,2006-02-14,0.008666868,0.006408253
1227,2006-02-15,-0.002605489,0.003497591
1228,2006-02-16,0.012556139,-0.003290757
1229,2006-02-17,0.005545669,0.003495823
1230,2006-02-20,0.01019877,-0.002672811
1231,2006-02-21,-0.004013664,-0.001441391
1232,2006-02-22,-0.00483715,0.007188579
1233,2006-02-23,-0.000539382,0.00388119
1234,2006-02-24,0.004169631,-0.000815643
1235,2006-02-27,-0.00740908,0.007521364
1236,2006-02-28,-0.005151197,-0.006094518
1237,2006-03-01,0.009064523,0.000204961
1238,2006-03-02,0.012048061,0.000610186
1239,2006-03-03,0.00464698,0.007908495
1240,2006-03-06,-0.006644865,-0.000202119
1241,2006-03-07,-0.007225861,0
1242,2006-03-08,-0.005656717,-0.001414656
1243,2006-03-09,0.002428251,0.005447693
1244,2006-03-10,0.007115651,0.004214857
1245,2006-03-13,0.002671969,-0.002205591
1246,2006-03-14,0.00956054,0.002205591
1247,2006-03-15,0.005009447,0.001002041
1248,2006-03-16,0.00498397,0.000400186
1249,2006-03-17,-0.006431564,-0.008842402
1250,2006-03-20,-0.00316519,0.007440175
1251,2006-03-21,-0.002645632,0.001402227
1252,2006-03-22,0.002381008,-0.002604368
1253,2006-03-23,0.00448257,0.002604368
1254,2006-03-24,0.006555408,0.004990091
1255,2006-03-27,-0.001438105,-0.004190271
1256,2006-03-28,-0.002476533,0.000542866
1257,2006-03-29,0.011929142,0.003606767
1258,2006-03-30,0.002083175,0.000400151
1259,2006-03-31,-0.007440319,-0.007224345
1260,2006-04-03,0.004836007,0.001207457
1261,2006-04-04,-0.001304788,-0.003627558
1262,2006-04-05,0.009097216,0.004029307
1263,2006-04-06,0.003099717,-0.00181053
1264,2006-04-07,-0.006339498,-0.000806577
1265,2006-04-10,0.004274033,-0.001613792
1266,2006-04-11,-0.009218172,-0.006889183
1267,2006-04-12,0,-0.008577605
1268,2006-04-13,0.003905539,0.006134053
1269,2006-04-17,0.004666102,-0.00040864
1270,2006-04-18,0.014379344,-0.00020309
1271,2006-04-19,0.00076483,0
1272,2006-04-20,-0.013335636,-0.002245895
1273,2006-04-21,0.01129547,0.002448985
1274,2006-04-24,-0.005759389,-0.005520234
1275,2006-04-25,-0.002314166,0.00204867
1276,2006-04-26,-0.000643041,0.006932883
1277,2006-04-27,-0.011655373,0.000609199
1278,2006-04-28,0.001562094,-0.009795932
1279,2006-05-01,0.002467842,-0.006377956
1280,2006-05-02,0.001814648,-0.004551327
1281,2006-05-03,-0.006235636,-0.003114429
1282,2006-05-04,-0.00169532,-0.010033839
1283,2006-05-05,0.008060346,0.015839617
1284,2006-05-08,0.000906264,-0.002277048
1285,2006-05-09,0.006061627,-0.012722724
1286,2006-05-10,-0.00218819,0.001048739
1287,2006-05-11,-0.012970653,-0.019051846
1288,2006-05-12,-0.007863584,0.013585956
1289,2006-05-15,-0.020471194,0.005046875
1290,2006-05-16,0.000402937,0.004186044
1291,2006-05-17,-0.012563759,-0.010921295
1292,2006-05-18,-0.009287277,-0.01040228
1293,2006-05-19,0.000548622,0.00383393
1294,2006-05-23,0,-0.011116461
1295,2006-05-24,-0.010477145,0.006000275
1296,2006-05-25,0.017582846,0.007875831
1297,2006-05-26,0.010295733,0.003597142
1298,2006-05-29,0.008721885,-0.001479515
1299,2006-05-30,-0.011421178,0.00021111
1300,2006-05-31,0.006062701,-0.007003472
1301,2006-06-01,0.004957651,0.007003472
1302,2006-06-02,0.004267825,0.000846368
1303,2006-06-05,-0.015288177,-0.011477844
1304,2006-06-06,-0.007188082,0.005329828
1305,2006-06-07,-0.012050011,-0.001701824
1306,2006-06-08,-0.008160823,-0.004269714
1307,2006-06-09,-0.000277778,-0.000212884
1308,2006-06-12,-0.020491658,-0.001713787
1309,2006-06-13,-0.022080036,-0.021883339
1310,2006-06-14,0.002461671,-0.007917634
1311,2006-06-15,0.027246729,0.006163287
1312,2006-06-16,0.000140335,0.005252807
1313,2006-06-19,-0.022051003,-0.003717824
1314,2006-06-20,-0.000143927,-0.006374171
1315,2006-06-21,0.010732296,-0.001102642
1316,2006-06-22,0.005252255,-0.000663641
1317,2006-06-23,0.008459022,-0.002432181
1318,2006-06-26,0.010335396,0.010791998
1319,2006-06-27,-0.006321117,-0.005789271
1320,2006-06-28,0.004349291,0.002435022
1321,2006-06-29,0.017760577,0.010991489
1322,2006-06-30,0.007399731,-0.001531241
1323,2006-07-04,0.008834478,0.00719953
1324,2006-07-05,-0.009517264,-0.005449698
1325,2006-07-06,-0.000547071,0.002402139
1326,2006-07-07,-0.001367895,0.012782949
1327,2006-07-10,0.005596168,0.009640834
1328,2006-07-11,0.011368964,0.012922594
1329,2006-07-12,-0.004315786,-0.006970292
1330,2006-07-13,-0.012101613,-0.014302794
1331,2006-07-14,-0.002877017,-0.004524823
1332,2006-07-17,-0.006192359,-0.007588632
1333,2006-07-18,-0.005953768,0.001087723
1334,2006-07-19,0.013928167,0.016814604
1335,2006-07-20,-0.009217927,-0.006864197
1336,2006-07-21,-0.004849749,0.005580305
1337,2006-07-24,0.013382477,0.008950065
1338,2006-07-25,0.012664673,0.004866876
1339,2006-07-26,0.010097601,0.008408553
1340,2006-07-27,-0.00618114,-0.013700375
1341,2006-07-28,0.004169863,-0.000212311
1342,2006-07-31,0.002680548,-0.009168983
1343,2006-08-01,0.00053571,0.001069874
1344,2006-08-02,0.006534592,0
1345,2006-08-03,0.003317602,0.002992061
1346,2006-08-04,-0.003185015,0.000852399
1347,2006-08-08,0.004376585,0.001491869
1348,2006-08-09,0.001058386,-0.000213787
1349,2006-08-10,-0.004637278,-0.002984223
1350,2006-08-11,0.00066358,0.00362338
1351,2006-08-14,-0.010807733,-0.003837006
1352,2006-08-15,0.011338738,0.014418614
1353,2006-08-16,0.00463167,0.009220921
1354,2006-08-17,0.000791502,0.017370182
1355,2006-08-18,0.001713518,-0.004108466
1356,2006-08-21,0.007478963,0.011665534
1357,2006-08-22,0.003262532,0.002843486
1358,2006-08-23,-0.003262532,0.007076299
1359,2006-08-24,-0.001176825,-0.002622365
1360,2006-08-25,0.003657406,-0.008723522
1361,2006-08-28,0.001433498,0.009933945
1362,2006-08-29,-0.009288249,-0.009119618
1363,2006-08-30,-0.001183086,0.001017489
1364,2006-08-31,0.00433241,-0.004075594
1365,2006-09-01,0.005357233,0.002243779
1366,2006-09-05,0.004680013,0.002035965
1367,2006-09-06,-0.017532846,-0.008782315
1368,2006-09-07,-0.008749803,-0.00782595
1369,2006-09-08,-0.003467865,0.006183814
1370,2006-09-11,-0.017386931,-0.005563374
1371,2006-09-12,0.004882844,0.008435382
1372,2006-09-13,0.00660713,-0.000204665
1373,2006-09-14,-0.008096895,0.000204665
1374,2006-09-15,-0.000542016,0.005516478
1375,2006-09-18,0.007294517,0.002645384
1376,2006-09-19,-0.003100137,0.006078138
1377,2006-09-20,-0.005551486,0.004634949
1378,2006-09-21,-0.002718272,-0.003424527
1379,2006-09-22,-0.006007806,0
1380,2006-09-25,0.000410702,0.010236082
1381,2006-09-26,0.009292671,-0.008062051
1382,2006-09-27,0.006120597,0.001212416
1383,2006-09-28,0.009849635,0.010857991
1384,2006-09-29,-0.0037667,-0.009039192
1385,2006-10-02,-0.005134222,0.015217648
1386,2006-10-03,-0.014600946,-0.005579731
1387,2006-10-04,0.003430267,0.002195525
1388,2006-10-05,0.010086545,-0.00619961
1389,2006-10-06,-0.001221585,-0.004626764
1390,2006-10-10,0.004065072,-0.002218799
1391,2006-10-11,-0.008555439,-0.016293456
1392,2006-10-12,0.003539635,0.00102543
1393,2006-10-13,0.016711866,0.004910858
1394,2006-10-16,0.016042608,0.006917675
1395,2006-10-17,-0.006465931,-0.001015401
1396,2006-10-18,-0.005176134,-0.007127309
1397,2006-10-19,0.010194501,0.007127309
1398,2006-10-20,-0.001582072,0.001216993
1399,2006-10-23,0.006574715,0.008677654
1400,2006-10-24,0.004837264,-0.000201649
1401,2006-10-25,0.013731191,0.007607661
1402,2006-10-26,-0.000772304,0.003185751
1403,2006-10-27,-0.002836375,-0.005581314
1404,2006-10-30,-0.001163281,0.004189509
1405,2006-10-31,0.003741734,0.005558328
1406,2006-11-01,-0.021872887,0.00079226
1407,2006-11-02,0.007605917,0.023461434
1408,2006-11-03,0.009232254,-0.003484969
1409,2006-11-06,0.007350437,0.00502921
1410,2006-11-07,-0.002959056,-0.002317983
1411,2006-11-08,0.003858304,0.001353035
1412,2006-11-09,0.005504449,0.002507429
1413,2006-11-10,-0.007303182,0
1414,2006-11-13,-0.0010295,0.001155439
1415,2006-11-14,-0.003998811,0.005373346
1416,2006-11-15,0.012203588,0.011418067
1417,2006-11-16,-0.00512059,0.00207891
1418,2006-11-17,0.001795532,-0.003025768
1419,2006-11-20,0.005875877,-0.000947552
1420,2006-11-21,0.013534989,0.00680157
1421,2006-11-22,-0.002515764,-0.00263973
1422,2006-11-23,0.0023906,0.009582808
1423,2006-11-24,0.002635091,-0.002809996
1424,2006-11-27,-0.009950831,-0.006961332
1425,2006-11-28,0.000253675,-0.0096762
1426,2006-11-29,0.012074833,-0.002672853
1427,2006-11-30,0.007722314,-0.001338973
1428,2006-12-01,-0.002732889,0.00114739
1429,2006-12-04,0.006819053,0.010461726
1430,2006-12-05,0.007631773,0.003400165
1431,2006-12-06,0.001470526,-0.000566917
1432,2006-12-07,-0.000857875,0.00658239
1433,2006-12-08,-0.000980173,0.004301771
1434,2006-12-11,-0.001227973,-0.001494034
1435,2006-12-12,-0.002705484,0.001307393
1436,2006-12-13,0.003442074,-0.002428832
1437,2006-12-14,0.010378165,0.007642841
1438,2006-12-15,-0.010010073,-0.00316221
1439,2006-12-18,-0.009739043,-0.000559116
1440,2006-12-19,0.003956174,-0.00373489
1441,2006-12-20,-0.000493902,0.003361594
1442,2006-12-21,-0.006937205,-0.001679719
1443,2006-12-22,5.01E-05,0.000357541
1444,2006-12-27,0.009956638,0.008417009
1445,2006-12-28,0.004694646,0.002417702
1446,2006-12-29,0.002093322,0.001114494
1447,2007-01-02,0.002579464,-0.001486114
1448,2007-01-03,-0.01732519,0.001300297
1449,2007-01-04,-0.014205497,-0.004464952
1450,2007-01-05,-0.004823233,-0.0091794
1451,2007-01-08,0.005708901,0.000940957
1452,2007-01-09,-0.006727163,-0.002823988
1453,2007-01-10,-0.002039961,-0.006241353
1454,2007-01-11,0.004202469,0.003409435
1455,2007-01-12,0.013505995,0.004339645
1456,2007-01-15,0.004753253,0.003944932
1457,2007-01-16,-0.000249538,0.003742633
1458,2007-01-17,-0.000749777,-0.00149444
1459,2007-01-18,-0.00601275,-0.001873432
1460,2007-01-19,0.00713748,0.003181572
1461,2007-01-22,-0.001748646,-0.00093482
1462,2007-01-23,0.014886701,0.000561649
1463,2007-01-24,0.008582385,0.008931607
1464,2007-01-25,-0.007597836,-0.001297777
1465,2007-01-26,0.005153233,0.003887632
1466,2007-01-29,-0.003801155,-0.006486925
1467,2007-01-30,0.006490075,0.000928348
1468,2007-01-31,0.003289684,0.002783645
1469,2007-02-01,0.007876546,0.009222205
1470,2007-02-02,-0.003506685,-0.003863452
1471,2007-02-05,0.004713143,0.006429842
1472,2007-02-06,0.001084349,0.001646922
1473,2007-02-07,-0.002894316,0.000730099
1474,2007-02-08,0.002412385,0.000913271
1475,2007-02-09,-0.00713355,-0.006408391
1476,2007-02-12,-0.002308723,-0.001287721
1477,2007-02-13,0.007633398,0.003855851
1478,2007-02-14,0.004095548,-0.000732957
1479,2007-02-15,0.004318044,0.006032629
1480,2007-02-16,0.003345761,-0.001276973
1481,2007-02-19,0.000119368,0.000365229
1482,2007-02-20,0.001310981,0.008899267
1483,2007-02-21,0.000595469,-0.003441942
1484,2007-02-22,-0.0013102,0.001087965
1485,2007-02-23,0.002143262,0.001267927
1486,2007-02-26,0.005693207,0.004334381
1487,2007-02-27,-0.026607507,-0.018920112
1488,2007-02-28,0.000243377,-0.004786363
1489,2007-03-01,-0.006701511,-0.004994697
1490,2007-03-02,-0.007238732,0.001852722
1491,2007-03-05,-0.01276458,-0.00650063
1492,2007-03-06,0.013379125,0.00890437
1493,2007-03-07,0.008455952,0.005708959
1494,2007-03-08,0.005233475,0.006953573
1495,2007-03-09,0.000485634,0.007990776
1496,2007-03-12,-0.001457074,0.001265313
1497,2007-03-13,-0.01616897,-0.016209662
1498,2007-03-14,-0.001606458,-0.004417192
1499,2007-03-15,0.005918891,0.004967196
1500,2007-03-16,-0.004065467,0.001100863
1501,2007-03-19,0.015192325,0.013473787
1502,2007-03-20,-0.002922205,-0.000904042
1503,2007-03-21,0.013205159,0.012234446
1504,2007-03-22,-0.000963514,-0.006998637
1505,2007-03-23,0.006723677,0.005387673
1506,2007-03-26,0.003941291,0.003754632
1507,2007-03-27,-0.004380281,-0.002983869
1508,2007-03-28,-0.001685329,-0.006501614
1509,2007-03-29,0.004447465,0.00271406
1510,2007-03-30,-0.005049771,-0.006890424
1511,2007-04-02,0.00660775,0.004720253
1512,2007-04-03,0.008466221,0.006137773
1513,2007-04-04,0.003318699,0.001618974
1514,2007-04-05,0.000119067,0.000178961
1515,2007-04-09,0.004367955,0.004303029
1516,2007-04-10,-0.003895318,-0.008984861
1517,2007-04-11,-0.002605583,0.000360527
1518,2007-04-12,0.007560995,0.002883114
1519,2007-04-13,0.006217857,-0.001980641
1520,2007-04-16,0.005830912,0.003598716
1521,2007-04-17,-0.000930571,0.001256751
1522,2007-04-18,0.003253507,0.009285757
1523,2007-04-19,-0.006517414,-0.002670123
1524,2007-04-20,0.001866132,0.002492378
1525,2007-04-23,0.001397774,-0.00338329
1526,2007-04-24,-0.00373148,-0.006442401
1527,2007-04-25,0.005476101,0.002688862
1528,2007-04-26,-0.00162796,-0.000895188
1529,2007-04-27,-0.000698854,-0.002871539
1530,2007-04-30,-0.013718998,-0.008664809
1531,2007-05-01,-0.000589839,-0.007278439
1532,2007-05-02,0.01150992,0.004919236
1533,2007-05-03,0.006054461,-0.002365169
1534,2007-05-04,0.007977656,0.004724372
1535,2007-05-07,0.007914086,0.004522612
1536,2007-05-08,0.002510372,0.003962535
1537,2007-05-09,-0.001140206,-0.002159546
1538,2007-05-10,-0.004459418,-0.002344693
1539,2007-05-11,0.010714345,0.008450627
1540,2007-05-14,-0.005114721,0.001967433
1541,2007-05-15,-0.000228138,0.003568524
1542,2007-05-16,0.008173668,0.010450374
1543,2007-05-17,0.003386016,0
1544,2007-05-18,0.003374378,-0.005299533
1545,2007-05-22,-0.001573227,0.001415101
1546,2007-05-23,0.004152805,0.00212056
1547,2007-05-24,-0.014213474,-0.002828581
1548,2007-05-25,0.006342101,0
1549,2007-05-28,0.001917417,0.003357707
1550,2007-05-29,-0.005423996,-0.003180279
1551,2007-05-30,0.005986877,0.001945258
1552,2007-05-31,0.001350867,-0.004603521
1553,2007-06-01,0.002470685,-0.00124339
1554,2007-06-04,0.001009528,-0.008028102
1555,2007-06-05,-0.000897786,-0.002151803
1556,2007-06-06,-0.012414669,-0.014645656
1557,2007-06-07,-0.015912661,-0.010988888
1558,2007-06-08,0.005179321,0.008252336
1559,2007-06-11,0.004923642,0.001643488
1560,2007-06-12,-0.008489067,-0.006035933
1561,2007-06-13,0.007689553,0.011672144
1562,2007-06-14,0.011367403,-0.002177978
1563,2007-06-15,0.007096301,0.00489426
1564,2007-06-18,0.005595765,-0.001629166
1565,2007-06-19,-0.005595765,-0.005630263
1566,2007-06-20,-0.006757295,-0.001093064
1567,2007-06-21,0.006645278,-0.003288063
1568,2007-06-22,-0.008228148,-0.0003658
1569,2007-06-25,-0.009666319,0
1570,2007-06-26,-0.012369289,-0.002083035
1571,2007-06-27,0.004988939,0
1572,2007-06-28,0.002312559,0.00092251
1573,2007-06-29,0.004608202,0.007162888
1574,2007-07-03,0.016189792,0.009653292
1575,2007-07-04,0.002823285,-0.003086726
1576,2007-07-05,-0.00078931,-0.004007875
1577,2007-07-06,0.003942163,-0.001278141
1578,2007-07-09,0.004486941,0.000730273
1579,2007-07-10,-0.00381225,-0.001644894
1580,2007-07-11,0.000673464,-0.003849654
1581,2007-07-12,0.01238549,0.012955251
1582,2007-07-13,0.010369478,0.006865185
1583,2007-07-16,-0.008153815,-0.002342783
1584,2007-07-17,0.001326355,0.003062907
1585,2007-07-18,0.010989532,0.00197786
1586,2007-07-19,0.007837732,0.002331143
1587,2007-07-20,-0.003693728,-0.000895858
1588,2007-07-23,-0.007976913,-0.005393845
1589,2007-07-24,-0.027246107,-0.016908497
1590,2007-07-25,0.001914251,0
1591,2007-07-26,-0.018511696,-0.016265611
1592,2007-07-27,-0.004480475,-0.009738968
1593,2007-07-30,0.004824346,-0.005282102
1594,2007-07-31,0.002631784,0.004342367
1595,2007-08-01,-0.013693154,-0.009273393
1596,2007-08-02,0.008192156,0.013220275
1597,2007-08-03,-0.015868387,-0.01741167
1598,2007-08-07,0.00174968,0.012144607
1599,2007-08-08,0.009396526,0.01850038
1600,2007-08-09,-0.018529138,-0.023037724
1601,2007-08-10,-0.001294404,-0.006653117
1602,2007-08-13,-0.000117723,-0.010352619
1603,2007-08-14,-0.013995847,-0.013387263
1604,2007-08-15,-0.017957978,-0.00450151
1605,2007-08-16,-0.015071315,0.008011235
1606,2007-08-17,0.016651311,0.02061144
1607,2007-08-20,0.005086231,-0.001717826
1608,2007-08-21,0.010813708,0.016479751
1609,2007-08-22,0.01447389,0.008791087
1610,2007-08-23,-0.000235708,0.005941466
1611,2007-08-24,0.00575624,0.000925387
1612,2007-08-27,-0.000702956,-0.001295912
1613,2007-08-28,-0.018217029,-0.012672783
1614,2007-08-29,0.015517447,0.012672783
1615,2007-08-30,-0.002706742,-0.004082441
1616,2007-08-31,0.014856348,0.009438034
1617,2007-09-04,0.009246138,0.002575166
1618,2007-09-05,-0.004034345,-0.002759166
1619,2007-09-06,0.005299338,-0.004985987
1620,2007-09-07,-0.009815147,-0.004825909
1621,2007-09-10,0.000232515,-0.000558501
1622,2007-09-11,0.006360616,0.000744381
1623,2007-09-12,0.000806424,-0.002047627
1624,2007-09-13,0.007687495,0.002232883
1625,2007-09-14,0.00011381,-0.000556657
1626,2007-09-17,-0.001372076,0.002600767
1627,2007-09-18,0.01070034,0.010523416
1628,2007-09-19,-0.002494211,0.005494548
1629,2007-09-20,-0.006490775,-0.013237495
1630,2007-09-21,0.007057953,0.004063784
1631,2007-09-24,0.002832132,0.000552398
1632,2007-09-25,-0.001000945,0.007001328
1633,2007-09-26,0.003068454,0.009528794
1634,2007-09-27,0.008586092,0.005816559
1635,2007-09-28,-0.002816031,-0.000905803
1636,2007-10-01,0.009320157,0.008851613
1637,2007-10-02,-0.002910187,-0.00143981
1638,2007-10-03,-0.009121316,-0.007775522
1639,2007-10-04,0.004739779,0.006874587
1640,2007-10-05,0.009970686,0.003779552
1641,2007-10-09,0.001336968,-0.001978304
1642,2007-10-10,0.00111212,-0.001621248
1643,2007-10-11,-0.005239966,-0.004335357
1644,2007-10-12,0.004906453,0.002711224
1645,2007-10-15,-0.004459353,-0.009248847
1646,2007-10-16,-0.001453582,-0.011915768
1647,2007-10-17,0.000224113,0.003866067
1648,2007-10-18,0.008465921,-0.002207737
1649,2007-10-19,-0.020281757,-0.019143903
1650,2007-10-22,0.000226233,0.009339571
1651,2007-10-23,0.004516756,-0.001488099
1652,2007-10-24,0.000112448,-0.008977437
1653,2007-10-25,0.003485907,-0.001316239
1654,2007-10-26,0.010274844,0.019375422
1655,2007-10-29,0.009950687,0.011009156
1656,2007-10-30,-0.006733687,0.008178036
1657,2007-10-31,0.018326937,0.01775967
1658,2007-11-01,-0.01500979,-0.019208924
1659,2007-11-02,-0.000883703,-0.006181961
1660,2007-11-05,-0.008097832,-0.009161287
1661,2007-11-06,0.008430196,0.002573527
1662,2007-11-07,-0.013455233,-0.027358066
1663,2007-11-08,-0.00426293,0.002262067
1664,2007-11-09,-0.015407213,-0.01689651
1665,2007-11-12,-0.019715735,0.002104213
1666,2007-11-13,0.007193282,0.011586768
1667,2007-11-14,0.002309417,-0.00189079
1668,2007-11-15,-0.014873523,-0.017367803
1669,2007-11-16,0.0009359,-0.003857962
1670,2007-11-19,-0.014134187,-0.005426288
1671,2007-11-20,0.006856318,-0.002724328
1672,2007-11-21,-0.01077877,-0.014129737
1673,2007-11-22,0.005581382,0.012959639
1674,2007-11-23,0.008843199,0.001364789
1675,2007-11-26,-0.01442458,-0.010182275
1676,2007-11-27,0.003803673,0.026989191
1677,2007-11-28,0.021826832,0.030748938
1678,2007-11-29,0.00127575,0.004632868
1679,2007-11-30,0.002547491,0.013956551
1680,2007-12-03,-0.000925865,-0.004387019
1681,2007-12-04,-0.006618773,-0.010309736
1682,2007-12-05,0.011468649,0.007007373
1683,2007-12-06,0.00882954,-0.009230888
1684,2007-12-07,-0.000456923,-0.000927163
1685,2007-12-10,0.006262596,0.00684494
1686,2007-12-11,-0.014290085,-0.009074049
1687,2007-12-12,0.002874415,-0.002982135
1688,2007-12-13,-0.0017238,-0.002242011
1689,2007-12-14,-0.005188654,-0.007319634
1690,2007-12-17,-0.021028911,-0.012703327
1691,2007-12-18,-0.000944597,-0.007468831
1692,2007-12-19,0.004009797,-0.001731781
1693,2007-12-20,-0.000471217,-0.008314416
1694,2007-12-21,0.012288862,0
1695,2007-12-24,0.006080105,0.008328689
1696,2007-12-27,0.003600083,-0.007586116
1697,2007-12-28,0.008542552,0.010296174
1698,2007-12-31,0.002066603,0.001543667
1699,2008-01-02,0.004463324,-0.015754018
1700,2008-01-03,0.006714916,-0.006884785
1701,2008-01-04,-0.015546871,-0.010716445
1702,2008-01-07,-0.01403786,-0.007209077
1703,2008-01-08,-0.004684322,-0.010302186
1704,2008-01-09,0.004684322,0.007888312
1705,2008-01-10,0.00396463,0.014994805
1706,2008-01-11,-0.003263935,-0.003777155
1707,2008-01-14,0.005124126,-0.014042099
1708,2008-01-15,-0.02469581,-0.016498712
1709,2008-01-16,-0.016687583,0.000204969
1710,2008-01-17,-0.024759304,-0.014061747
1711,2008-01-18,-0.007223982,-0.009205002
1712,2008-01-21,-0.044736084,-0.037909406
1713,2008-01-22,0.035947837,0.03179568
1714,2008-01-23,0.005658462,0.042638908
1715,2008-01-24,0.019495271,-0.008955313
1716,2008-01-25,-0.00233946,-0.007182094
1717,2008-01-28,0.006389078,0.008611748
1718,2008-01-29,0.007929555,0.011368518
1719,2008-01-30,-0.003896196,-0.010959631
1720,2008-01-31,0.013449451,0.010354889
1721,2008-02-01,0.008627186,0.018608531
1722,2008-02-04,-0.001670996,-0.010963552
1723,2008-02-05,-0.02615492,-0.019225542
1724,2008-02-06,-0.00504281,-0.004711561
1725,2008-02-07,0.003078145,0.008790108
1726,2008-02-08,0.006737726,-0.008790108
1727,2008-02-11,0.010445852,0.000616311
1728,2008-02-12,-0.003631729,0.001025938
1729,2008-02-13,0.013371758,0.003886098
1730,2008-02-14,-0.001437093,-0.008817164
1731,2008-02-15,-0.000599276,-0.004335313
1732,2008-02-19,0.011918973,0.004335313
1733,2008-02-20,0.013533942,0.008612871
1734,2008-02-21,-0.005274186,-0.00573345
1735,2008-02-22,0.006208557,0.010825981
1736,2008-02-25,0.009992887,-0.002033421
1737,2008-02-26,0.005304577,0.013145944
1738,2008-02-27,0.00172381,-0.003421475
1739,2008-02-28,0.004581694,-0.006675816
1740,2008-02-29,-0.020202363,-0.021956753
1741,2008-03-03,-0.00409019,-0.02436015
1742,2008-03-04,-0.006225621,-0.007896831
1743,2008-03-05,0.012645274,0.001284656
1744,2008-03-06,-0.017961102,-0.035725718
1745,2008-03-07,-0.004392515,0.00442587
1746,2008-03-10,-0.02249997,-0.019620853
1747,2008-03-11,0.023688901,0.019620853
1748,2008-03-12,0.000593936,0.002205879
1749,2008-03-13,0.008396913,-0.000881339
1750,2008-03-14,-0.012562039,-0.026592069
1751,2008-03-17,-0.018780377,-0.026618829
1752,2008-03-18,0.006782012,0.038102303
1753,2008-03-19,-0.025054547,-0.007866417
1754,2008-03-20,0.004199398,0.025397094
1755,2008-03-24,0.013708696,0.025196375
1756,2008-03-25,0.024022275,0.014058494
1757,2008-03-26,0.007273323,-0.015063286
1758,2008-03-27,-0.002371619,0.009695794
1759,2008-03-28,-0.007266338,-0.022769924
1760,2008-03-31,0.004175839,0.029820341
1761,2008-04-01,0.004277157,0.027507846
1762,2008-04-02,0.011199502,-0.00894574
1763,2008-04-03,0.002458741,0.003546247
1764,2008-04-04,0.005249411,-0.006057427
1765,2008-04-07,0.008456049,0.004181539
1766,2008-04-08,-0.003351042,-0.009222604
1767,2008-04-09,0.001734969,-0.011223273
1768,2008-04-10,0.009773089,0.009748301
1769,2008-04-11,-0.012666188,-0.015513973
1770,2008-04-14,0.001736977,-0.010767128
1771,2008-04-15,0.009210989,-0.001516142
1772,2008-04-16,0.017609469,0.013994578
1773,2008-04-17,0.002811349,0.006819169
1774,2008-04-18,0.00883211,0.02226053
1775,2008-04-21,0.0034447,0
1776,2008-04-22,-0.003890083,-0.007086441
1777,2008-04-23,-0.011198076,-0.008823431
1778,2008-04-24,-0.004967594,0.022122649
1779,2008-04-25,0.006543028,-0.000827681
1780,2008-04-28,0.000112061,0.009048126
1781,2008-04-29,-0.01826555,-0.006571893
1782,2008-04-30,0.011158174,0.012287774
1783,2008-05-01,0.005081985,0.017752599
1784,2008-05-02,0.014316195,0.008760044
1785,2008-05-05,-0.000444002,-0.021437218
1786,2008-05-06,0.010828901,-0.005482891
1787,2008-05-07,-0.001760373,-0.008588786
1788,2008-05-08,0.012799339,-0.006800578
1789,2008-05-09,-0.002285361,-0.002692027
1790,2008-05-12,0.007705671,0.003519282
1791,2008-05-13,-0.002707216,0.002062945
1792,2008-05-14,0.001408805,0.008827014
1793,2008-05-15,0.012585204,0.016620481
1794,2008-05-16,0.010209836,-0.002415366
1795,2008-05-20,0.005802431,-0.012979706
1796,2008-05-21,-0.014836694,-0.015219607
1797,2008-05-22,-0.004924205,0.016443726
1798,2008-05-23,-0.001072794,-0.007161466
1799,2008-05-26,-0.000644745,0.002461154
1800,2008-05-27,-0.013962345,-0.011536565
1801,2008-05-28,0.012456389,0.00578499
1802,2008-05-29,-0.007563657,0.013505226
1803,2008-05-30,0.012930874,0.004664163
1804,2008-06-02,0.002032314,-0.001417599
1805,2008-06-03,-0.004176035,-0.003652959
1806,2008-06-04,-0.003761812,0.004665636
1807,2008-06-05,0.02057306,0.005449485
1808,2008-06-06,0.000527098,-0.019923528
1809,2008-06-09,-0.002534324,-0.002055244
1810,2008-06-10,-0.014159725,-0.001440975
1811,2008-06-11,-0.000858936,-0.019349936
1812,2008-06-12,-0.010030737,-0.004210009
1813,2008-06-13,0.013994009,0.015283569
1814,2008-06-16,0.010421519,0.012389264
1815,2008-06-17,0.005590748,0.000409371
1816,2008-06-18,0.001261505,-0.009479946
1817,2008-06-19,-0.017808084,-0.011873425
1818,2008-06-20,-0.01183506,-0.02160739
1819,2008-06-23,0.005504528,-0.016843631
1820,2008-06-24,-0.017480326,-0.004801481
1821,2008-06-25,-0.001234955,0.019536134
1822,2008-06-26,-0.006530544,-0.02564608
1823,2008-06-27,0.005537137,-0.001999646
1824,2008-06-30,0.006055257,-0.008939049
1825,2008-07-02,-0.030085758,-0.016293738
1826,2008-07-03,0.005640405,0.02099654
1827,2008-07-04,-0.004509514,-0.008075616
1828,2008-07-07,-0.01962614,-0.006778864
1829,2008-07-08,0.002532053,0.021535165
